536,Xilin.Turbines.Xilin 19.EVENT_305-320,GEFJ2.19.EVENT_305-320,风机故障代码
537,Xilin.Turbines.Xilin 19.EVENT_321-336,GEFJ2.19.EVENT_321-336,风机故障代码
538,Xilin.Turbines.Xilin 19.EVENT_337-352,GEFJ2.19.EVENT_337-352,风机故障代码
539,Xilin.Turbines.Xilin 19.EVENT_353-368,GEFJ2.19.EVENT_353-368,风机故障代码
540,Xilin.Turbines.Xilin 19.GE_AVAIL,GEFJ2.19.GE_AVAIL,风机可利用率
541,Xilin.Turbines.Xilin 19.I_A,GEFJ2.19.I_A,风机A相电流
542,Xilin.Turbines.Xilin 19.I_B,GEFJ2.19.I_B,风机B相电流
543,Xilin.Turbines.Xilin 19.I_C,GEFJ2.19.I_C,风机C相电流
544,Xilin.Turbines.Xilin 19.N_ROT_PLC,GEFJ2.19.N_ROT_PLC,风机转子速度
545,Xilin.Turbines.Xilin 19.OT_ULM,GEFJ2.19.OT_ULM,风机并网发电时间
546,Xilin.Turbines.Xilin 19.OTT,GEFJ2.19.OTT,风机并网发电时间
547,Xilin.Turbines.Xilin 19.P_ACT,GEFJ2.19.P_ACT,风机功率
548,Xilin.Turbines.Xilin 19.POS_NAC,GEFJ2.19.POS_NAC,风机机舱位置
549,Xilin.Turbines.Xilin 19.PROD,GEFJ2.19.PROD,风机发电量
550,Xilin.Turbines.Xilin 19.PROD_ULM,GEFJ2.19.PROD_ULM,风机发电量
551,Xilin.Turbines.Xilin 19.STATE_FAULT,GEFJ2.19.STATE_FAULT,风机状态
552,Xilin.Turbines.Xilin 19.T_BEAR_SHAFT,GEFJ2.19.T_BEAR_SHAFT,风机主轴温度
553,Xilin.Turbines.Xilin 19.T_GEAR,GEFJ2.19.T_GEAR,风机齿轮箱油温
554,Xilin.Turbines.Xilin 19.T_GEAR_BEAR,GEFJ2.19.T_GEAR_BEAR,风机齿轮箱轴承温度
555,Xilin.Turbines.Xilin 19.T_GEN_1,GEFJ2.19.T_GEN_1,风机发电机轴温度
556,Xilin.Turbines.Xilin 19.T_GEN_2,GEFJ2.19.T_GEN_2,风机发电机定子温度
557,Xilin.Turbines.Xilin 19.T_NAC,GEFJ2.19.T_NAC,风机机舱温度
558,Xilin.Turbines.Xilin 19.U_A_N,GEFJ2.19.U_A_N,风机A相电压
559,Xilin.Turbines.Xilin 19.U_B_N,GEFJ2.19.U_B_N,风机B相电压
560,Xilin.Turbines.Xilin 19.U_C_N,GEFJ2.19.U_C_N,风机C相电压
561,Xilin.Turbines.Xilin 19.V_WIN,GEFJ2.19.V_WIN,风机风速
562,Xilin.Turbines.Xilin 2.BL1_ACT,GEFJ2.2.BL1_ACT,风机叶片实际角度1
563,Xilin.Turbines.Xilin 2.BL1_SET_V,GEFJ2.2.BL1_SET_V,风机叶片设定角度1
564,Xilin.Turbines.Xilin 2.BL2_ACT,GEFJ2.2.BL2_ACT,风机叶片实际角度2
565,Xilin.Turbines.Xilin 2.BL2_SET_V,GEFJ2.2.BL2_SET_V,风机叶片设定角度2
566,Xilin.Turbines.Xilin 2.BL3_ACT,GEFJ2.2.BL3_ACT,风机叶片实际角度3
567,Xilin.Turbines.Xilin 2.BL3_SET_V,GEFJ2.2.BL3_SET_V,风机叶片设定角度3
568,Xilin.Turbines.Xilin 2.EVENT_001-016,GEFJ2.2.EVENT_001-016,风机故障代码
569,Xilin.Turbines.Xilin 2.EVENT_017-032,GEFJ2.2.EVENT_017-032,风机故障代码
570,Xilin.Turbines.Xilin 2.EVENT_033-048,GEFJ2.2.EVENT_033-048,风机故障代码
571,Xilin.Turbines.Xilin 2.EVENT_049-064,GEFJ2.2.EVENT_049-064,风机故障代码
572,Xilin.Turbines.Xilin 2.EVENT_065-080,GEFJ2.2.EVENT_065-080,风机故障代码
573,Xilin.Turbines.Xilin 2.EVENT_097-112,GEFJ2.2.EVENT_097-112,风机故障代码
574,Xilin.Turbines.Xilin 2.EVENT_1000001-1000016,GEFJ2.2.EVENT_1000001-1000016,风机故障代码
575,Xilin.Turbines.Xilin 2.EVENT_113-128,GEFJ2.2.EVENT_113-128,风机故障代码
576,Xilin.Turbines.Xilin 2.EVENT_129-144,GEFJ2.2.EVENT_129-144,风机故障代码
577,Xilin.Turbines.Xilin 2.EVENT_145-160,GEFJ2.2.EVENT_145-160,风机故障代码
578,Xilin.Turbines.Xilin 2.EVENT_161-176,GEFJ2.2.EVENT_161-176,风机故障代码
579,Xilin.Turbines.Xilin 2.EVENT_177-192,GEFJ2.2.EVENT_177-192,风机故障代码
580,Xilin.Turbines.Xilin 2.EVENT_193-208,GEFJ2.2.EVENT_193-208,风机故障代码
581,Xilin.Turbines.Xilin 2.EVENT_209-224,GEFJ2.2.EVENT_209-224,风机故障代码
582,Xilin.Turbines.Xilin 2.EVENT_225-240,GEFJ2.2.EVENT_225-240,风机故障代码
583,Xilin.Turbines.Xilin 2.EVENT_241-256,GEFJ2.2.EVENT_241-256,风机故障代码
584,Xilin.Turbines.Xilin 2.EVENT_257-272,GEFJ2.2.EVENT_257-272,风机故障代码
585,Xilin.Turbines.Xilin 2.EVENT_273-288,GEFJ2.2.EVENT_273-288,风机故障代码
586,Xilin.Turbines.Xilin 2.EVENT_289-304,GEFJ2.2.EVENT_289-304,风机故障代码
587,Xilin.Turbines.Xilin 2.EVENT_305-320,GEFJ2.2.EVENT_305-320,风机故障代码
588,Xilin.Turbines.Xilin 2.EVENT_321-336,GEFJ2.2.EVENT_321-336,风机故障代码
589,Xilin.Turbines.Xilin 2.EVENT_337-352,GEFJ2.2.EVENT_337-352,风机故障代码
590,Xilin.Turbines.Xilin 2.EVENT_353-368,GEFJ2.2.EVENT_353-368,风机故障代码
591,Xilin.Turbines.Xilin 2.GE_AVAIL,GEFJ2.2.GE_AVAIL,风机可利用率
592,Xilin.Turbines.Xilin 2.I_A,GEFJ2.2.I_A,风机A相电流
593,Xilin.Turbines.Xilin 2.I_B,GEFJ2.2.I_B,风机B相电流
594,Xilin.Turbines.Xilin 2.I_C,GEFJ2.2.I_C,风机C相电流
595,Xilin.Turbines.Xilin 2.N_ROT_PLC,GEFJ2.2.N_ROT_PLC,风机转子速度
596,Xilin.Turbines.Xilin 2.OT_ULM,GEFJ2.2.OT_ULM,风机并网发电时间
597,Xilin.Turbines.Xilin 2.OTT,GEFJ2.2.OTT,风机并网发电时间
598,Xilin.Turbines.Xilin 2.P_ACT,GEFJ2.2.P_ACT,风机功率
599,Xilin.Turbines.Xilin 2.POS_NAC,GEFJ2.2.POS_NAC,风机机舱位置
600,Xilin.Turbines.Xilin 2.PROD,GEFJ2.2.PROD,风机发电量
601,Xilin.Turbines.Xilin 2.PROD_ULM,GEFJ2.2.PROD_ULM,风机发电量
602,Xilin.Turbines.Xilin 2.STATE_FAULT,GEFJ2.2.STATE_FAULT,风机状态
603,Xilin.Turbines.Xilin 2.T_BEAR_SHAFT,GEFJ2.2.T_BEAR_SHAFT,风机主轴温度
604,Xilin.Turbines.Xilin 2.T_GEAR,GEFJ2.2.T_GEAR,风机齿轮箱油温
605,Xilin.Turbines.Xilin 2.T_GEAR_BEAR,GEFJ2.2.T_GEAR_BEAR,风机齿轮箱轴承温度
606,Xilin.Turbines.Xilin 2.T_GEN_1,GEFJ2.2.T_GEN_1,风机发电机轴温度
607,Xilin.Turbines.Xilin 2.T_GEN_2,GEFJ2.2.T_GEN_2,风机发电机定子温度
608,Xilin.Turbines.Xilin 2.T_NAC,GEFJ2.2.T_NAC,风机机舱温度
609,Xilin.Turbines.Xilin 2.U_A_N,GEFJ2.2.U_A_N,风机A相电压
610,Xilin.Turbines.Xilin 2.U_B_N,GEFJ2.2.U_B_N,风机B相电压
611,Xilin.Turbines.Xilin 2.U_C_N,GEFJ2.2.U_C_N,风机C相电压
612,Xilin.Turbines.Xilin 2.V_WIN,GEFJ2.2.V_WIN,风机风速
613,Xilin.Turbines.Xilin 20.BL1_ACT,GEFJ2.20.BL1_ACT,风机叶片实际角度1
614,Xilin.Turbines.Xilin 20.BL1_SET_V,GEFJ2.20.BL1_SET_V,风机叶片设定角度1
615,Xilin.Turbines.Xilin 20.BL2_ACT,GEFJ2.20.BL2_ACT,风机叶片实际角度2
616,Xilin.Turbines.Xilin 20.BL2_SET_V,GEFJ2.20.BL2_SET_V,风机叶片设定角度2
617,Xilin.Turbines.Xilin 20.BL3_ACT,GEFJ2.20.BL3_ACT,风机叶片实际角度3
618,Xilin.Turbines.Xilin 20.BL3_SET_V,GEFJ2.20.BL3_SET_V,风机叶片设定角度3
619,Xilin.Turbines.Xilin 20.EVENT_001-016,GEFJ2.20.EVENT_001-016,风机故障代码
620,Xilin.Turbines.Xilin 20.EVENT_017-032,GEFJ2.20.EVENT_017-032,风机故障代码
621,Xilin.Turbines.Xilin 20.EVENT_033-048,GEFJ2.20.EVENT_033-048,风机故障代码
622,Xilin.Turbines.Xilin 20.EVENT_049-064,GEFJ2.20.EVENT_049-064,风机故障代码
623,Xilin.Turbines.Xilin 20.EVENT_065-080,GEFJ2.20.EVENT_065-080,风机故障代码
624,Xilin.Turbines.Xilin 20.EVENT_097-112,GEFJ2.20.EVENT_097-112,风机故障代码
625,Xilin.Turbines.Xilin 20.EVENT_1000001-1000016,GEFJ2.20.EVENT_1000001-1000016,风机故障代码
626,Xilin.Turbines.Xilin 20.EVENT_113-128,GEFJ2.20.EVENT_113-128,风机故障代码
627,Xilin.Turbines.Xilin 20.EVENT_129-144,GEFJ2.20.EVENT_129-144,风机故障代码
628,Xilin.Turbines.Xilin 20.EVENT_145-160,GEFJ2.20.EVENT_145-160,风机故障代码
629,Xilin.Turbines.Xilin 20.EVENT_161-176,GEFJ2.20.EVENT_161-176,风机故障代码
630,Xilin.Turbines.Xilin 20.EVENT_177-192,GEFJ2.20.EVENT_177-192,风机故障代码
631,Xilin.Turbines.Xilin 20.EVENT_193-208,GEFJ2.20.EVENT_193-208,风机故障代码
632,Xilin.Turbines.Xilin 20.EVENT_209-224,GEFJ2.20.EVENT_209-224,风机故障代码
633,Xilin.Turbines.Xilin 20.EVENT_225-240,GEFJ2.20.EVENT_225-240,风机故障代码
634,Xilin.Turbines.Xilin 20.EVENT_241-256,GEFJ2.20.EVENT_241-256,风机故障代码
635,Xilin.Turbines.Xilin 20.EVENT_257-272,GEFJ2.20.EVENT_257-272,风机故障代码
636,Xilin.Turbines.Xilin 20.EVENT_273-288,GEFJ2.20.EVENT_273-288,风机故障代码
637,Xilin.Turbines.Xilin 20.EVENT_289-304,GEFJ2.20.EVENT_289-304,风机故障代码
638,Xilin.Turbines.Xilin 20.EVENT_305-320,GEFJ2.20.EVENT_305-320,风机故障代码
639,Xilin.Turbines.Xilin 20.EVENT_321-336,GEFJ2.20.EVENT_321-336,风机故障代码
640,Xilin.Turbines.Xilin 20.EVENT_337-352,GEFJ2.20.EVENT_337-352,风机故障代码
641,Xilin.Turbines.Xilin 20.EVENT_353-368,GEFJ2.20.EVENT_353-368,风机故障代码
642,Xilin.Turbines.Xilin 20.GE_AVAIL,GEFJ2.20.GE_AVAIL,风机可利用率
643,Xilin.Turbines.Xilin 20.I_A,GEFJ2.20.I_A,风机A相电流
644,Xilin.Turbines.Xilin 20.I_B,GEFJ2.20.I_B,风机B相电流
645,Xilin.Turbines.Xilin 20.I_C,GEFJ2.20.I_C,风机C相电流
646,Xilin.Turbines.Xilin 20.N_ROT_PLC,GEFJ2.20.N_ROT_PLC,风机转子速度
647,Xilin.Turbines.Xilin 20.OT_ULM,GEFJ2.20.OT_ULM,风机并网发电时间
648,Xilin.Turbines.Xilin 20.OTT,GEFJ2.20.OTT,风机并网发电时间
649,Xilin.Turbines.Xilin 20.P_ACT,GEFJ2.20.P_ACT,风机功率
650,Xilin.Turbines.Xilin 20.POS_NAC,GEFJ2.20.POS_NAC,风机机舱位置
651,Xilin.Turbines.Xilin 20.PROD,GEFJ2.20.PROD,风机发电量
652,Xilin.Turbines.Xilin 20.PROD_ULM,GEFJ2.20.PROD_ULM,风机发电量
653,Xilin.Turbines.Xilin 20.STATE_FAULT,GEFJ2.20.STATE_FAULT,风机状态
654,Xilin.Turbines.Xilin 20.T_BEAR_SHAFT,GEFJ2.20.T_BEAR_SHAFT,风机主轴温度
655,Xilin.Turbines.Xilin 20.T_GEAR,GEFJ2.20.T_GEAR,风机齿轮箱油温
656,Xilin.Turbines.Xilin 20.T_GEAR_BEAR,GEFJ2.20.T_GEAR_BEAR,风机齿轮箱轴承温度
657,Xilin.Turbines.Xilin 20.T_GEN_1,GEFJ2.20.T_GEN_1,风机发电机轴温度
658,Xilin.Turbines.Xilin 20.T_GEN_2,GEFJ2.20.T_GEN_2,风机发电机定子温度
659,Xilin.Turbines.Xilin 20.T_NAC,GEFJ2.20.T_NAC,风机机舱温度
660,Xilin.Turbines.Xilin 20.U_A_N,GEFJ2.20.U_A_N,风机A相电压
661,Xilin.Turbines.Xilin 20.U_B_N,GEFJ2.20.U_B_N,风机B相电压
662,Xilin.Turbines.Xilin 20.U_C_N,GEFJ2.20.U_C_N,风机C相电压
663,Xilin.Turbines.Xilin 20.V_WIN,GEFJ2.20.V_WIN,风机风速
664,Xilin.Turbines.Xilin 21.BL1_ACT,GEFJ2.21.BL1_ACT,风机叶片实际角度1
665,Xilin.Turbines.Xilin 21.BL1_SET_V,GEFJ2.21.BL1_SET_V,风机叶片设定角度1
666,Xilin.Turbines.Xilin 21.BL2_ACT,GEFJ2.21.BL2_ACT,风机叶片实际角度2
667,Xilin.Turbines.Xilin 21.BL2_SET_V,GEFJ2.21.BL2_SET_V,风机叶片设定角度2
668,Xilin.Turbines.Xilin 21.BL3_ACT,GEFJ2.21.BL3_ACT,风机叶片实际角度3
669,Xilin.Turbines.Xilin 21.BL3_SET_V,GEFJ2.21.BL3_SET_V,风机叶片设定角度3
670,Xilin.Turbines.Xilin 21.EVENT_001-016,GEFJ2.21.EVENT_001-016,风机故障代码
671,Xilin.Turbines.Xilin 21.EVENT_017-032,GEFJ2.21.EVENT_017-032,风机故障代码
672,Xilin.Turbines.Xilin 21.EVENT_033-048,GEFJ2.21.EVENT_033-048,风机故障代码
673,Xilin.Turbines.Xilin 21.EVENT_049-064,GEFJ2.21.EVENT_049-064,风机故障代码
674,Xilin.Turbines.Xilin 21.EVENT_065-080,GEFJ2.21.EVENT_065-080,风机故障代码
675,Xilin.Turbines.Xilin 21.EVENT_097-112,GEFJ2.21.EVENT_097-112,风机故障代码
676,Xilin.Turbines.Xilin 21.EVENT_1000001-1000016,GEFJ2.21.EVENT_1000001-1000016,风机故障代码
677,Xilin.Turbines.Xilin 21.EVENT_113-128,GEFJ2.21.EVENT_113-128,风机故障代码
678,Xilin.Turbines.Xilin 21.EVENT_129-144,GEFJ2.21.EVENT_129-144,风机故障代码
679,Xilin.Turbines.Xilin 21.EVENT_145-160,GEFJ2.21.EVENT_145-160,风机故障代码
680,Xilin.Turbines.Xilin 21.EVENT_161-176,GEFJ2.21.EVENT_161-176,风机故障代码
681,Xilin.Turbines.Xilin 21.EVENT_177-192,GEFJ2.21.EVENT_177-192,风机故障代码
682,Xilin.Turbines.Xilin 21.EVENT_193-208,GEFJ2.21.EVENT_193-208,风机故障代码
683,Xilin.Turbines.Xilin 21.EVENT_209-224,GEFJ2.21.EVENT_209-224,风机故障代码
684,Xilin.Turbines.Xilin 21.EVENT_225-240,GEFJ2.21.EVENT_225-240,风机故障代码
685,Xilin.Turbines.Xilin 21.EVENT_241-256,GEFJ2.21.EVENT_241-256,风机故障代码
686,Xilin.Turbines.Xilin 21.EVENT_257-272,GEFJ2.21.EVENT_257-272,风机故障代码
687,Xilin.Turbines.Xilin 21.EVENT_273-288,GEFJ2.21.EVENT_273-288,风机故障代码
688,Xilin.Turbines.Xilin 21.EVENT_289-304,GEFJ2.21.EVENT_289-304,风机故障代码
689,Xilin.Turbines.Xilin 21.EVENT_305-320,GEFJ2.21.EVENT_305-320,风机故障代码
690,Xilin.Turbines.Xilin 21.EVENT_321-336,GEFJ2.21.EVENT_321-336,风机故障代码
691,Xilin.Turbines.Xilin 21.EVENT_337-352,GEFJ2.21.EVENT_337-352,风机故障代码
692,Xilin.Turbines.Xilin 21.EVENT_353-368,GEFJ2.21.EVENT_353-368,风机故障代码
693,Xilin.Turbines.Xilin 21.GE_AVAIL,GEFJ2.21.GE_AVAIL,风机可利用率
694,Xilin.Turbines.Xilin 21.I_A,GEFJ2.21.I_A,风机A相电流
695,Xilin.Turbines.Xilin 21.I_B,GEFJ2.21.I_B,风机B相电流
696,Xilin.Turbines.Xilin 21.I_C,GEFJ2.21.I_C,风机C相电流
697,Xilin.Turbines.Xilin 21.N_ROT_PLC,GEFJ2.21.N_ROT_PLC,风机转子速度
698,Xilin.Turbines.Xilin 21.OT_ULM,GEFJ2.21.OT_ULM,风机并网发电时间
699,Xilin.Turbines.Xilin 21.OTT,GEFJ2.21.OTT,风机并网发电时间
700,Xilin.Turbines.Xilin 21.P_ACT,GEFJ2.21.P_ACT,风机功率
701,Xilin.Turbines.Xilin 21.POS_NAC,GEFJ2.21.POS_NAC,风机机舱位置
702,Xilin.Turbines.Xilin 21.PROD,GEFJ2.21.PROD,风机发电量
703,Xilin.Turbines.Xilin 21.PROD_ULM,GEFJ2.21.PROD_ULM,风机发电量
704,Xilin.Turbines.Xilin 21.STATE_FAULT,GEFJ2.21.STATE_FAULT,风机状态
705,Xilin.Turbines.Xilin 21.T_BEAR_SHAFT,GEFJ2.21.T_BEAR_SHAFT,风机主轴温度
706,Xilin.Turbines.Xilin 21.T_GEAR,GEFJ2.21.T_GEAR,风机齿轮箱油温
707,Xilin.Turbines.Xilin 21.T_GEAR_BEAR,GEFJ2.21.T_GEAR_BEAR,风机齿轮箱轴承温度
708,Xilin.Turbines.Xilin 21.T_GEN_1,GEFJ2.21.T_GEN_1,风机发电机轴温度
709,Xilin.Turbines.Xilin 21.T_GEN_2,GEFJ2.21.T_GEN_2,风机发电机定子温度
710,Xilin.Turbines.Xilin 21.T_NAC,GEFJ2.21.T_NAC,风机机舱温度
711,Xilin.Turbines.Xilin 21.U_A_N,GEFJ2.21.U_A_N,风机A相电压
712,Xilin.Turbines.Xilin 21.U_B_N,GEFJ2.21.U_B_N,风机B相电压
713,Xilin.Turbines.Xilin 21.U_C_N,GEFJ2.21.U_C_N,风机C相电压
714,Xilin.Turbines.Xilin 21.V_WIN,GEFJ2.21.V_WIN,风机风速
715,Xilin.Turbines.Xilin 22.BL1_ACT,GEFJ2.22.BL1_ACT,风机叶片实际角度1
716,Xilin.Turbines.Xilin 22.BL1_SET_V,GEFJ2.22.BL1_SET_V,风机叶片设定角度1
717,Xilin.Turbines.Xilin 22.BL2_ACT,GEFJ2.22.BL2_ACT,风机叶片实际角度2
718,Xilin.Turbines.Xilin 22.BL2_SET_V,GEFJ2.22.BL2_SET_V,风机叶片设定角度2
719,Xilin.Turbines.Xilin 22.BL3_ACT,GEFJ2.22.BL3_ACT,风机叶片实际角度3
720,Xilin.Turbines.Xilin 22.BL3_SET_V,GEFJ2.22.BL3_SET_V,风机叶片设定角度3
721,Xilin.Turbines.Xilin 22.EVENT_001-016,GEFJ2.22.EVENT_001-016,风机故障代码
722,Xilin.Turbines.Xilin 22.EVENT_017-032,GEFJ2.22.EVENT_017-032,风机故障代码
723,Xilin.Turbines.Xilin 22.EVENT_033-048,GEFJ2.22.EVENT_033-048,风机故障代码
724,Xilin.Turbines.Xilin 22.EVENT_049-064,GEFJ2.22.EVENT_049-064,风机故障代码
725,Xilin.Turbines.Xilin 22.EVENT_065-080,GEFJ2.22.EVENT_065-080,风机故障代码
726,Xilin.Turbines.Xilin 22.EVENT_097-112,GEFJ2.22.EVENT_097-112,风机故障代码
727,Xilin.Turbines.Xilin 22.EVENT_1000001-1000016,GEFJ2.22.EVENT_1000001-1000016,风机故障代码
728,Xilin.Turbines.Xilin 22.EVENT_113-128,GEFJ2.22.EVENT_113-128,风机故障代码
729,Xilin.Turbines.Xilin 22.EVENT_129-144,GEFJ2.22.EVENT_129-144,风机故障代码
730,Xilin.Turbines.Xilin 22.EVENT_145-160,GEFJ2.22.EVENT_145-160,风机故障代码
731,Xilin.Turbines.Xilin 22.EVENT_161-176,GEFJ2.22.EVENT_161-176,风机故障代码
732,Xilin.Turbines.Xilin 22.EVENT_177-192,GEFJ2.22.EVENT_177-192,风机故障代码
733,Xilin.Turbines.Xilin 22.EVENT_193-208,GEFJ2.22.EVENT_193-208,风机故障代码
734,Xilin.Turbines.Xilin 22.EVENT_209-224,GEFJ2.22.EVENT_209-224,风机故障代码
735,Xilin.Turbines.Xilin 22.EVENT_225-240,GEFJ2.22.EVENT_225-240,风机故障代码
736,Xilin.Turbines.Xilin 22.EVENT_241-256,GEFJ2.22.EVENT_241-256,风机故障代码
737,Xilin.Turbines.Xilin 22.EVENT_257-272,GEFJ2.22.EVENT_257-272,风机故障代码
738,Xilin.Turbines.Xilin 22.EVENT_273-288,GEFJ2.22.EVENT_273-288,风机故障代码
739,Xilin.Turbines.Xilin 22.EVENT_289-304,GEFJ2.22.EVENT_289-304,风机故障代码
740,Xilin.Turbines.Xilin 22.EVENT_305-320,GEFJ2.22.EVENT_305-320,风机故障代码
741,Xilin.Turbines.Xilin 22.EVENT_321-336,GEFJ2.22.EVENT_321-336,风机故障代码
742,Xilin.Turbines.Xilin 22.EVENT_337-352,GEFJ2.22.EVENT_337-352,风机故障代码
743,Xilin.Turbines.Xilin 22.EVENT_353-368,GEFJ2.22.EVENT_353-368,风机故障代码
744,Xilin.Turbines.Xilin 22.GE_AVAIL,GEFJ2.22.GE_AVAIL,风机可利用率
745,Xilin.Turbines.Xilin 22.I_A,GEFJ2.22.I_A,风机A相电流
746,Xilin.Turbines.Xilin 22.I_B,GEFJ2.22.I_B,风机B相电流
747,Xilin.Turbines.Xilin 22.I_C,GEFJ2.22.I_C,风机C相电流
748,Xilin.Turbines.Xilin 22.N_ROT_PLC,GEFJ2.22.N_ROT_PLC,风机转子速度
749,Xilin.Turbines.Xilin 22.OT_ULM,GEFJ2.22.OT_ULM,风机并网发电时间
750,Xilin.Turbines.Xilin 22.OTT,GEFJ2.22.OTT,风机并网发电时间
751,Xilin.Turbines.Xilin 22.P_ACT,GEFJ2.22.P_ACT,风机功率
752,Xilin.Turbines.Xilin 22.POS_NAC,GEFJ2.22.POS_NAC,风机机舱位置
753,Xilin.Turbines.Xilin 22.PROD,GEFJ2.22.PROD,风机发电量
754,Xilin.Turbines.Xilin 22.PROD_ULM,GEFJ2.22.PROD_ULM,风机发电量
755,Xilin.Turbines.Xilin 22.STATE_FAULT,GEFJ2.22.STATE_FAULT,风机状态
756,Xilin.Turbines.Xilin 22.T_BEAR_SHAFT,GEFJ2.22.T_BEAR_SHAFT,风机主轴温度
757,Xilin.Turbines.Xilin 22.T_GEAR,GEFJ2.22.T_GEAR,风机齿轮箱油温
758,Xilin.Turbines.Xilin 22.T_GEAR_BEAR,GEFJ2.22.T_GEAR_BEAR,风机齿轮箱轴承温度
759,Xilin.Turbines.Xilin 22.T_GEN_1,GEFJ2.22.T_GEN_1,风机发电机轴温度
760,Xilin.Turbines.Xilin 22.T_GEN_2,GEFJ2.22.T_GEN_2,风机发电机定子温度
761,Xilin.Turbines.Xilin 22.T_NAC,GEFJ2.22.T_NAC,风机机舱温度
762,Xilin.Turbines.Xilin 22.U_A_N,GEFJ2.22.U_A_N,风机A相电压
763,Xilin.Turbines.Xilin 22.U_B_N,GEFJ2.22.U_B_N,风机B相电压
764,Xilin.Turbines.Xilin 22.U_C_N,GEFJ2.22.U_C_N,风机C相电压
765,Xilin.Turbines.Xilin 22.V_WIN,GEFJ2.22.V_WIN,风机风速
766,Xilin.Turbines.Xilin 23.BL1_ACT,GEFJ2.23.BL1_ACT,风机叶片实际角度1
767,Xilin.Turbines.Xilin 23.BL1_SET_V,GEFJ2.23.BL1_SET_V,风机叶片设定角度1
768,Xilin.Turbines.Xilin 23.BL2_ACT,GEFJ2.23.BL2_ACT,风机叶片实际角度2
769,Xilin.Turbines.Xilin 23.BL2_SET_V,GEFJ2.23.BL2_SET_V,风机叶片设定角度2
770,Xilin.Turbines.Xilin 23.BL3_ACT,GEFJ2.23.BL3_ACT,风机叶片实际角度3
771,Xilin.Turbines.Xilin 23.BL3_SET_V,GEFJ2.23.BL3_SET_V,风机叶片设定角度3
772,Xilin.Turbines.Xilin 23.EVENT_001-016,GEFJ2.23.EVENT_001-016,风机故障代码
773,Xilin.Turbines.Xilin 23.EVENT_017-032,GEFJ2.23.EVENT_017-032,风机故障代码
774,Xilin.Turbines.Xilin 23.EVENT_033-048,GEFJ2.23.EVENT_033-048,风机故障代码
775,Xilin.Turbines.Xilin 23.EVENT_049-064,GEFJ2.23.EVENT_049-064,风机故障代码
776,Xilin.Turbines.Xilin 23.EVENT_065-080,GEFJ2.23.EVENT_065-080,风机故障代码
777,Xilin.Turbines.Xilin 23.EVENT_097-112,GEFJ2.23.EVENT_097-112,风机故障代码
778,Xilin.Turbines.Xilin 23.EVENT_1000001-1000016,GEFJ2.23.EVENT_1000001-1000016,风机故障代码
779,Xilin.Turbines.Xilin 23.EVENT_113-128,GEFJ2.23.EVENT_113-128,风机故障代码
780,Xilin.Turbines.Xilin 23.EVENT_129-144,GEFJ2.23.EVENT_129-144,风机故障代码
781,Xilin.Turbines.Xilin 23.EVENT_145-160,GEFJ2.23.EVENT_145-160,风机故障代码
782,Xilin.Turbines.Xilin 23.EVENT_161-176,GEFJ2.23.EVENT_161-176,风机故障代码
783,Xilin.Turbines.Xilin 23.EVENT_177-192,GEFJ2.23.EVENT_177-192,风机故障代码
784,Xilin.Turbines.Xilin 23.EVENT_193-208,GEFJ2.23.EVENT_193-208,风机故障代码
785,Xilin.Turbines.Xilin 23.EVENT_209-224,GEFJ2.23.EVENT_209-224,风机故障代码
786,Xilin.Turbines.Xilin 23.EVENT_225-240,GEFJ2.23.EVENT_225-240,风机故障代码
787,Xilin.Turbines.Xilin 23.EVENT_241-256,GEFJ2.23.EVENT_241-256,风机故障代码
788,Xilin.Turbines.Xilin 23.EVENT_257-272,GEFJ2.23.EVENT_257-272,风机故障代码
789,Xilin.Turbines.Xilin 23.EVENT_273-288,GEFJ2.23.EVENT_273-288,风机故障代码
790,Xilin.Turbines.Xilin 23.EVENT_289-304,GEFJ2.23.EVENT_289-304,风机故障代码
791,Xilin.Turbines.Xilin 23.EVENT_305-320,GEFJ2.23.EVENT_305-320,风机故障代码
792,Xilin.Turbines.Xilin 23.EVENT_321-336,GEFJ2.23.EVENT_321-336,风机故障代码
793,Xilin.Turbines.Xilin 23.EVENT_337-352,GEFJ2.23.EVENT_337-352,风机故障代码
794,Xilin.Turbines.Xilin 23.EVENT_353-368,GEFJ2.23.EVENT_353-368,风机故障代码
795,Xilin.Turbines.Xilin 23.GE_AVAIL,GEFJ2.23.GE_AVAIL,风机可利用率
796,Xilin.Turbines.Xilin 23.I_A,GEFJ2.23.I_A,风机A相电流
797,Xilin.Turbines.Xilin 23.I_B,GEFJ2.23.I_B,风机B相电流
798,Xilin.Turbines.Xilin 23.I_C,GEFJ2.23.I_C,风机C相电流
799,Xilin.Turbines.Xilin 23.N_ROT_PLC,GEFJ2.23.N_ROT_PLC,风机转子速度
800,Xilin.Turbines.Xilin 23.OT_ULM,GEFJ2.23.OT_ULM,风机并网发电时间
801,Xilin.Turbines.Xilin 23.OTT,GEFJ2.23.OTT,风机并网发电时间
802,Xilin.Turbines.Xilin 23.P_ACT,GEFJ2.23.P_ACT,风机功率
803,Xilin.Turbines.Xilin 23.POS_NAC,GEFJ2.23.POS_NAC,风机机舱位置
804,Xilin.Turbines.Xilin 23.PROD,GEFJ2.23.PROD,风机发电量
